idhspid,bidx,country_str,dhs_code,kidbirthmo,kidbirthyr,precip_12m,z_precip_12m,n_months_matched,n_years_avg
   55802       24 14  2,1,NIC,5,6,2000,110.4433737852133,-.0209906007066086,12,15
   55802       24 26  4,1,NIC,5,9,1999,115.187254830127,.0983077669420364,12,15
   55802       25  6  3,1,NIC,5,4,1997,115.1272902867896,.1070552642497895,12,15
   55802       25  9  2,1,NIC,5,5,2000,110.7555637213444,-.016001984407978,12,15
   55802       25 11  2,1,NIC,5,10,2000,94.9243470040786,-.3438425691744982,12,15
   55802       25 11  2,2,NIC,5,2,1999,115.2118274040329,.1147963862417437,12,15
   55802       25 11  2,3,NIC,5,6,1998,115.7539829593926,.1229095896392148,12,15
   55802       25 11  2,4,NIC,5,3,1997,115.1086154169678,.1047430586538924,12,15
   55802       25 14  2,1,NIC,5,5,2000,110.7555637213444,-.0160019844079779,12,15
   55802       25 14  2,2,NIC,5,9,1998,115.9954492767974,.1269920748333002,12,15
   55802       25 14  2,3,NIC,5,12,1996,116.3557770902794,.1571091232232693,12,15
   55802       25 17  2,1,NIC,5,5,1999,115.0205594517413,.0977743788578819,12,15
   55802       25 20  2,1,NIC,5,5,1998,115.7978954539765,.1235816835578873,12,15
   55802       25 33  2,1,NIC,5,11,2000,102.3346618013987,-.2036339598477113,12,15
   55802       25 33  2,2,NIC,5,11,1997,115.8271217657468,.1169257984482745,12,15
   55802       25 39  2,1,NIC,5,2,1999,115.2118274040329,.1147963862417436,12,15
   55802       25 42  2,1,NIC,5,2,2000,110.7178243090831,-.0223386176703723,12,15
   55802       25 42  2,2,NIC,5,8,1997,115.539160728154,.1114443952617191,12,15
   55802       25 44  2,1,NIC,5,5,1999,115.0205594517413,.0977743788578819,12,15
   55802       25 44  2,2,NIC,5,12,1996,116.3557770902794,.1571091232232693,12,15
   55802       25 50  2,1,NIC,5,8,2000,95.49008699385935,-.3301962437585534,12,15
   55802       25 53  2,1,NIC,5,3,1999,115.0713679669831,.1011560238468298,12,15
   55802       25 58  2,1,NIC,5,3,2001,106.3645224011592,-.161391723777496,12,15
   55802       25 58  2,2,NIC,5,6,1999,115.55845852328,.1063457195960195,12,15
   55802       25 64  4,1,NIC,5,6,1998,115.7539829593926,.1229095896392148,12,15
   55802       25 64  4,2,NIC,5,11,1996,116.1278151645291,.1508311902558709,12,15
   55802       25 69  2,1,NIC,5,9,2001,122.7430204857323,.2406428309195426,12,15
   55802       25 72  2,1,NIC,5,12,1999,110.6715428544714,-.041616431045202,12,15
   55802       25 72  2,2,NIC,5,2,1997,115.8390331391852,.1515378602698955,12,15
   55802       26  5  2,1,NIC,5,5,2000,110.7555637213444,-.0160019844079779,12,15
   55802       26  6  2,1,NIC,5,7,2000,97.36761722495071,-.2946048275906135,12,15
   55802       26 25  7,1,NIC,5,1,2001,107.022318973289,-.0998558168789376,12,15
   55802       26 28  2,1,NIC,5,5,2001,106.3810217559991,-.1578937859528109,12,15
   55802       26 28  2,2,NIC,5,5,2000,110.7555637213444,-.0160019844079779,12,15
   55802       26 30  2,1,NIC,5,9,2001,122.7430204857323,.2406428309195426,12,15
   55802       26 30  2,2,NIC,5,2,2000,110.717824309083,-.0223386176703723,12,15
   55802       26 30  2,3,NIC,5,1,1999,115.2398391066343,.1171922400346573,12,15
   55802       26 30  2,4,NIC,5,5,1997,115.0595892745576,.1026840135121743,12,15
   55802       26 32  1,1,NIC,5,1,1999,115.2398391066343,.1171922400346573,12,15
   55802       26 38  2,1,NIC,5,9,1998,115.9954492767974,.1269920748333002,12,15
   55802       26 41  2,1,NIC,5,10,2000,94.92434700407858,-.3438425691744982,12,15
   55802       26 47  6,1,NIC,5,7,2000,97.36761722495068,-.2946048275906135,12,15
   55802       26 47  6,2,NIC,5,5,1999,115.0205594517413,.0977743788578819,12,15
   55802       26 54  4,1,NIC,5,6,2001,107.8649940438896,-.1332407347200103,12,15
   55802       26 54  4,2,NIC,5,6,1997,115.1270572622378,.1035795782184422,12,15
   55802       26 54  7,1,NIC,5,10,1997,115.2399581300131,.1058699290368627,12,15
   55802       26 56  1,1,NIC,5,9,2001,122.7430204857323,.2406428309195426,12,15
   55802       26 56  1,2,NIC,5,9,1999,115.187254830127,.0983077669420364,12,15
   55802       27  4  2,1,NIC,5,10,2000,94.92434700407858,-.3438425691744982,12,15
   55802       27  9 10,1,NIC,5,10,1999,115.0762800509486,.0957099472464203,12,15
   55802       27 14  1,1,NIC,5,5,2001,106.3810217559991,-.1578937859528109,12,15
   55802       27 14  1,2,NIC,5,10,1997,115.2399581300131,.1058699290368627,12,15
   55802       27 21  5,1,NIC,5,8,2000,95.49008699385935,-.3301962437585534,12,15
   55802       27 29  2,1,NIC,5,8,2000,95.49008699385934,-.3301962437585534,12,15
   55802       27 33  6,1,NIC,5,7,1999,115.3029755749437,.1009729147056853,12,15
   55802       27 33  6,2,NIC,5,5,1997,115.0595892745576,.1026840135121743,12,15
   55802       27 36 11,1,NIC,5,5,2000,110.7555637213444,-.0160019844079779,12,15
   55802       27 53  6,1,NIC,5,3,2001,106.3645224011593,-.1613917237774961,12,15
   55802       28  1  4,1,NIC,5,8,1999,115.0594056529661,.0965248206658605,12,15
   55802       28 13  2,1,NIC,5,6,2000,110.4433737852133,-.0209906007066086,12,15
   55802       28 16  2,1,NIC,5,1,2001,107.022318973289,-.0998558168789376,12,15
   55802       28 16  2,2,NIC,5,7,1999,115.3029755749437,.1009729147056853,12,15
   55802       28 19  2,1,NIC,5,4,2001,106.4054396178774,-.1561220969750313,12,15
   55802       28 19  2,2,NIC,5,1,1999,115.2398391066342,.1171922400346573,12,15
   55802       28 19  2,3,NIC,5,8,1997,115.539160728154,.1114443952617191,12,15
   55802       28 37  5,1,NIC,5,11,1996,116.1278151645291,.1508311902558709,12,15
   55802       28 50  2,1,NIC,5,12,2000,107.0195134920956,-.0564384082489697,12,15
   55802       28 50  2,2,NIC,5,3,1998,115.7593471186928,.1228276565066978,12,15
   55802       28 53  2,1,NIC,5,2,2000,110.717824309083,-.0223386176703723,12,15
   55802       28 53  2,2,NIC,5,5,1997,115.0595892745576,.1026840135121743,12,15
   55802       28 65  7,1,NIC,5,7,2001,127.7302714732604,.3018792694138342,12,15
   55802       28 68  2,1,NIC,5,11,1996,116.127815164529,.1508311902558709,12,15
   55802       28 71  2,1,NIC,5,3,2000,110.773373709293,-.0154712439199035,12,15
   55802       28 83  2,1,NIC,5,8,1999,115.0594056529661,.0965248206658605,12,15
   55802       28 83  2,2,NIC,5,3,1997,115.1086154169678,.1047430586538924,12,15
   55802       28 86  2,1,NIC,5,2,1998,115.6101960694202,.1127679765573053,12,15
   55802       29  2  6,1,NIC,5,8,2000,95.49008699385935,-.3301962437585534,12,15
   55802       29  2  6,2,NIC,5,6,1999,115.55845852328,.1063457195960195,12,15
   55802       29  9  4,1,NIC,5,10,1997,115.2399581300131,.1058699290368627,12,15
   55802       29 19  2,1,NIC,5,6,1997,115.1270572622378,.1035795782184422,12,15
   55802       29 29  2,1,NIC,5,12,2000,107.0195134920956,-.0564384082489697,12,15
   55802       29 29  2,2,NIC,5,5,1998,115.7978954539765,.1235816835578873,12,15
   55802       29 40  2,1,NIC,5,1,2001,107.022318973289,-.0998558168789376,12,15
   55802       30 10  2,1,NIC,10,7,2001,165.7429964596699,.2799340597479238,12,15
   55802       30 10  2,2,NIC,10,2,1997,159.6491522758156,.1195699579146091,12,15
   55802       30 22  2,1,NIC,10,1,2001,144.5498260859358,-.1544007382294365,12,15
   55802       30 31  1,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       30 31  1,2,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       30 31  1,3,NIC,10,7,1999,162.3695706447077,.1615269172094447,12,15
   55802       30 44  5,1,NIC,10,12,1999,153.7761627902127,-.0104639661837126,12,15
   55802       30 53 11,1,NIC,10,12,1999,153.7761627902127,-.0104639661837126,12,15
   55802       30 53 11,2,NIC,10,8,1997,161.2852972240208,.1271185226215534,12,15
   55802       30 57  4,1,NIC,10,10,2000,132.5997074553435,-.3844461885785651,12,15
   55802       30 57  4,2,NIC,10,3,1997,158.3961812042747,.0809574287384517,12,15
   55802       30 65  2,1,NIC,10,10,1996,160.9055149169718,.1260807464226602,12,15
   55802       31 22  2,1,NIC,10,3,2000,153.88279486083,.0186799269859426,12,15
   55802       31 22  2,2,NIC,10,2,1999,162.905602305357,.1928238952499639,12,15
   55802       31 27  2,1,NIC,10,4,1999,162.5953910063371,.1767444474802719,12,15
   55802       31 27  2,2,NIC,10,2,1997,159.6491522758156,.119569957914609,12,15
   55802       31 32  2,1,NIC,10,2,1999,162.905602305357,.1928238952499639,12,15
   55802       31 32  2,2,NIC,10,7,1997,159.5581076943163,.103433190300313,12,15
   55802       31 32  2,3,NIC,10,7,1997,159.5581076943163,.103433190300313,12,15
   55802       31 38  1,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       31 38  1,2,NIC,10,3,1999,162.6584470173093,.1820184313718388,12,15
   55802       31 53  2,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       31 53  2,2,NIC,10,12,1999,153.7761627902127,-.0104639661837126,12,15
   55802       31 74  2,1,NIC,10,7,2001,165.7429964596699,.2799340597479239,12,15
   55802       31 74  2,2,NIC,10,7,2001,165.7429964596699,.2799340597479238,12,15
   55802       31 74  2,3,NIC,10,12,1997,161.7355476571687,.1350162651496587,12,15
   55802       31 85  2,1,NIC,10,11,1999,159.9969248922298,.1267546039401377,12,15
   55802       31 85  2,2,NIC,10,3,1997,158.3961812042747,.0809574287384518,12,15
   55802       31106  4,1,NIC,10,2,2001,144.2798466150033,-.1667939397842592,12,15
   55802       31106  6,1,NIC,10,6,2000,153.3868211390102,.011829919787304,12,15
   55802       31106  6,2,NIC,10,4,1997,158.4024073534947,.0814701449552741,12,15
   55802       31147  6,1,NIC,10,4,2000,153.9497052513566,.0242888965550232,12,15
   55802       31147  6,2,NIC,10,10,1998,164.0832133209156,.2127323162119469,12,15
   55802       31153  2,1,NIC,10,2,2001,144.2798466150033,-.1667939397842591,12,15
   55802       31153  2,2,NIC,10,7,1997,159.5581076943163,.103433190300313,12,15
   55802       31153 11,1,NIC,10,5,2001,144.2406887687676,-.1684796210586429,12,15
   55802       31158  9,1,NIC,10,5,2000,153.9201401136943,.0226609314848295,12,15
   55802       31158  9,2,NIC,10,6,1997,158.8979271263262,.0908936246297455,12,15
   55802       31163  5,1,NIC,10,10,1999,160.6597011718117,.1422430808624533,12,15
   55802       31163  5,2,NIC,10,3,1997,158.3961812042747,.0809574287384518,12,15
   55802       31163  8,1,NIC,10,6,1999,162.3794933388782,.1617236611062351,12,15
   55802       31168  2,1,NIC,10,12,2000,144.1350942172099,-.1201532047839661,12,15
   55802       31168  2,2,NIC,10,4,1998,163.1210423900062,.1947071939531073,12,15
   55802       31168  2,3,NIC,10,5,1997,158.4626655585829,.0845082916974977,12,15
   55802       31173  2,1,NIC,10,2,2000,153.9888400798088,.0254739751666456,12,15
   55802       31179  1,1,NIC,10,3,2001,144.2244249044518,-.1702985051504092,12,15
   55802       31179  1,2,NIC,10,3,1997,158.3961812042747,.0809574287384518,12,15
   55802       31184  8,1,NIC,10,9,2001,161.6898154338933,.2515278083827486,12,15
   55802       31184  8,2,NIC,10,4,2000,153.9497052513566,.0242888965550233,12,15
   55802       31184  8,3,NIC,10,11,1997,162.7298438290958,.1558385390064828,12,15
   55802       31189  2,1,NIC,10,9,1999,160.5957245351042,.1406882895306906,12,15
   55802       31194  2,1,NIC,10,7,2000,138.3345399994231,-.2856061642030001,12,15
   55802       31200  7,1,NIC,10,2,2000,153.9888400798088,.0254739751666456,12,15
   55802       31205  2,1,NIC,10,11,2001,146.0955576593835,-.1434304654257078,12,15
   55802       31205  2,2,NIC,10,10,1999,160.6597011718117,.1422430808624533,12,15
   55802       31205  2,3,NIC,10,4,1997,158.4024073534947,.0814701449552741,12,15
   55802       32  1  2,1,NIC,10,9,2000,133.6708078311057,-.3573540063817265,12,15
   55802       32  3  2,1,NIC,10,8,2001,170.7148944662673,.3559608683885271,12,15
   55802       32  3  7,1,NIC,10,8,1998,162.3984409606985,.1890035742302126,12,15
   55802       32  5  2,1,NIC,10,9,1999,160.5957245351042,.1406882895306907,12,15
   55802       32  5  2,2,NIC,10,2,1997,159.6491522758156,.1195699579146091,12,15
   55802       32 10  2,1,NIC,10,12,1999,153.7761627902127,-.0104639661837126,12,15
   55802       32 10  2,2,NIC,10,3,1997,158.3961812042747,.0809574287384518,12,15
   55802       32 12  2,1,NIC,10,6,2000,153.3868211390102,.011829919787304,12,15
   55802       32 12  2,2,NIC,10,6,1998,163.7555838444527,.2101321254854089,12,15
   55802       32 14  2,1,NIC,10,1,2000,153.7468880412008,.0142411466179777,12,15
   55802       32 14  2,2,NIC,10,3,1998,163.2566628132321,.2059094914646794,12,15
   55802       32 16  2,1,NIC,10,4,2001,144.2604804818862,-.1672828918226204,12,15
   55802       32 16  2,2,NIC,10,12,1999,153.7761627902127,-.0104639661837126,12,15
   55802       32 16  2,3,NIC,10,4,1998,163.1210423900062,.1947071939531074,12,15
   55802       32 16  2,4,NIC,10,3,1997,158.3961812042747,.0809574287384518,12,15
   55802       32 18  2,1,NIC,10,9,2000,133.6708078311057,-.3573540063817265,12,15
   55802       32 18  2,2,NIC,10,6,1999,162.3794933388782,.1617236611062351,12,15
   55802       32 18  2,3,NIC,10,6,1997,158.8979271263262,.0908936246297455,12,15
   55802       32 27  2,1,NIC,10,8,1999,162.0895284707495,.1575884263074575,12,15
   55802       32 27  2,2,NIC,10,4,1997,158.4024073534947,.0814701449552741,12,15
   55802       32 32  2,1,NIC,10,9,2000,133.6708078311057,-.3573540063817265,12,15
   55802       32 32  2,2,NIC,10,11,1998,163.6545126956514,.2028182772233582,12,15
   55802       32 34  2,1,NIC,10,1,2001,144.5498260859358,-.1544007382294364,12,15
   55802       32 34  2,2,NIC,10,12,1998,163.2522001252582,.1941997310839258,12,15
   55802       32 36  2,1,NIC,10,1,2001,144.5498260859358,-.1544007382294364,12,15
   55802       32 36  2,2,NIC,10,8,1999,162.0895284707495,.1575884263074575,12,15
   55802       32 36  2,3,NIC,10,10,1998,164.0832133209156,.2127323162119469,12,15
   55802       32 43  2,1,NIC,10,12,2000,144.1350942172098,-.1201532047839661,12,15
   55802       32 43  2,2,NIC,10,2,1999,162.905602305357,.1928238952499639,12,15
   55802       32 45  4,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       32 47  2,1,NIC,10,1,1999,162.8913155828444,.1922040910589649,12,15
   55802       32 47  2,2,NIC,10,3,1997,158.3961812042747,.0809574287384518,12,15
   55802       32 49  2,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       32 49  2,2,NIC,10,2,1999,162.905602305357,.1928238952499639,12,15
   55802       32 49  2,3,NIC,10,4,1997,158.4024073534947,.0814701449552741,12,15
   55802       32 51  2,1,NIC,10,6,1999,162.3794933388782,.1617236611062351,12,15
   55802       32 51  2,2,NIC,10,7,1997,159.5581076943163,.103433190300313,12,15
   55802       32 58  4,1,NIC,10,1,2000,153.7468880412008,.0142411466179777,12,15
   55802       33 20  2,1,NIC,10,8,1998,162.3984409606985,.1890035742302126,12,15
   55802       33 25  2,1,NIC,10,3,2000,153.88279486083,.0186799269859426,12,15
   55802       33 25  2,2,NIC,10,1,1997,161.0770489214431,.1817324895029304,12,15
   55802       34  1  2,1,NIC,10,10,1999,160.6597011718117,.1422430808624533,12,15
   55802       34  1  2,2,NIC,10,1,1998,162.5327859681113,.1793113609418342,12,15
   55802       34  9  2,1,NIC,10,4,2000,153.9497052513566,.0242888965550232,12,15
   55802       34  9  2,2,NIC,10,5,1998,163.2245772950516,.2000714094700543,12,15
   55802       34 17  2,1,NIC,10,9,1999,160.5957245351042,.1406882895306906,12,15
   55802       34 17  2,2,NIC,10,8,1998,162.3984409606985,.1890035742302126,12,15
   55802       34 17  2,3,NIC,10,12,1996,161.1677611823684,.130268285487366,12,15
   55802       34 33  2,1,NIC,10,7,1999,162.3695706447077,.1615269172094447,12,15
   55802       34 33  2,2,NIC,10,5,1997,158.4626655585829,.0845082916974976,12,15
   55802       34 37  3,1,NIC,10,8,2000,133.5578972759774,-.3586333435733673,12,15
   55802       34 37  3,2,NIC,10,2,1998,162.8248766112269,.1918471022393226,12,15
   55802       35 26  2,1,NIC,10,4,2000,153.9497052513566,.0242888965550232,12,15
   55802       35 26  2,2,NIC,10,4,1998,163.1210423900062,.1947071939531074,12,15
   55802       35 40  1,1,NIC,10,3,2001,144.2244249044518,-.1702985051504092,12,15
   55802       35 40  1,2,NIC,10,5,1999,162.2783389547548,.1596990383029245,12,15
   55802       35113  2,1,NIC,10,1,1997,161.0770489214431,.1817324895029304,12,15
   55802       35128  2,1,NIC,10,1,2001,144.5498260859358,-.1544007382294365,12,15
   55802       35128  2,2,NIC,10,5,1998,163.2245772950516,.2000714094700542,12,15
   55802       35150  2,1,NIC,10,12,1998,163.2522001252582,.1941997310839258,12,15
   55802       35150  2,2,NIC,10,4,1997,158.4024073534947,.0814701449552741,12,15
   55802       35157  2,1,NIC,10,12,1999,153.7761627902127,-.0104639661837126,12,15
   55802       35157  2,2,NIC,10,12,1997,161.7355476571687,.1350162651496587,12,15
   55802       35172  2,1,NIC,10,10,2000,132.5997074553435,-.3844461885785651,12,15
   55802       35172  2,2,NIC,10,6,1999,162.3794933388782,.1617236611062351,12,15
   55802       35172  2,3,NIC,10,4,1997,158.4024073534947,.0814701449552741,12,15
   55802       35179  4,1,NIC,10,4,2000,153.9497052513566,.0242888965550233,12,15
   55802       35179  4,2,NIC,10,6,1998,163.7555838444527,.2101321254854089,12,15
   55802       35193  1,1,NIC,10,2,1997,159.6491522758155,.1195699579146091,12,15
   55802       35201  2,1,NIC,10,11,1999,159.9969248922298,.1267546039401377,12,15
   55802       35201  2,2,NIC,10,6,1997,158.8979271263262,.0908936246297455,12,15
   55802       35208  2,1,NIC,10,3,1998,163.2566628132321,.2059094914646793,12,15
   55802       35215  2,1,NIC,10,1,1999,162.8913155828444,.1922040910589649,12,15
   55802       35215  8,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       35215  8,2,NIC,10,9,1998,163.7258514374179,.2040457624408971,12,15
   55802       35215  8,3,NIC,10,12,1996,161.1677611823684,.130268285487366,12,15
   55802       35223  2,1,NIC,10,1,2001,144.5498260859358,-.1544007382294365,12,15
   55802       35223  2,2,NIC,10,6,1999,162.3794933388782,.1617236611062351,12,15
   55802       35223  2,3,NIC,10,9,1997,161.6838743400795,.1315759389462772,12,15
   55802       35230  1,1,NIC,10,5,1998,163.2245772950516,.2000714094700542,12,15
   55802       35252  2,1,NIC,10,3,1997,158.3961812042747,.0809574287384518,12,15
   55802       36  1  2,1,NIC,10,5,2000,153.9201401136943,.0226609314848295,12,15
   55802       37  9  3,1,NIC,10,12,1999,153.7761627902127,-.0104639661837126,12,15
   55802       37 43  2,1,NIC,10,9,2000,133.6708078311057,-.3573540063817266,12,15
   55802       37 50  2,1,NIC,10,9,2000,133.6708078311057,-.3573540063817265,12,15
   55802       37 50  2,2,NIC,10,12,1998,163.2522001252582,.1941997310839258,12,15
   55802       38 25  2,1,NIC,10,1,2000,153.7468880412008,.0142411466179777,12,15
   55802       38 25  2,2,NIC,10,11,1998,163.6545126956514,.2028182772233582,12,15
   55802       38 36  2,1,NIC,10,10,2001,158.1886969183561,.1419558283542355,12,15
   55802       38 36  2,2,NIC,10,2,1998,162.8248766112268,.1918471022393226,12,15
   55802       38 36  2,3,NIC,10,2,1998,162.8248766112269,.1918471022393226,12,15
   55802       38 36  2,4,NIC,10,12,1996,161.1677611823684,.130268285487366,12,15
   55802       38 58  1,1,NIC,10,1,1997,161.0770489214432,.1817324895029304,12,15
   55802       38 79  2,1,NIC,10,8,1999,162.0895284707495,.1575884263074575,12,15
   55802       38 79  2,2,NIC,10,12,1997,161.7355476571687,.1350162651496587,12,15
   55802       38101  2,1,NIC,10,12,2000,144.1350942172099,-.1201532047839661,12,15
   55802       38101  2,2,NIC,10,10,1998,164.0832133209156,.2127323162119469,12,15
   55802       38156  8,1,NIC,10,1,1998,162.5327859681113,.1793113609418342,12,15
   55802       38167  2,1,NIC,10,1,2000,153.7468880412008,.0142411466179777,12,15
   55802       38177  1,1,NIC,10,7,2000,138.3345399994232,-.2856061642030001,12,15
   55802       38177  1,2,NIC,10,1,1997,161.0770489214431,.1817324895029304,12,15
   55802       38199  2,1,NIC,10,8,1999,162.0895284707495,.1575884263074575,12,15
   55802       38221  2,1,NIC,10,5,2000,153.9201401136943,.0226609314848295,12,15
   55802       38221  2,2,NIC,10,10,1997,161.8509870576822,.135642074932615,12,15
   55802       38254  3,1,NIC,10,7,2000,138.3345399994231,-.2856061642030001,12,15
   55802       38254  3,2,NIC,10,1,1998,162.5327859681113,.1793113609418342,12,15
   55802       38265  2,1,NIC,10,7,1999,162.3695706447077,.1615269172094447,12,15
   55802       38276  2,1,NIC,10,12,2000,144.1350942172098,-.1201532047839661,12,15
   55802       38276  2,2,NIC,10,10,1998,164.0832133209156,.2127323162119469,12,15
   55802       38276  7,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       38286  2,1,NIC,10,11,1996,160.1988196755348,.1101937669159099,12,15
   55802       38319  2,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       38319  2,2,NIC,10,11,1997,162.7298438290958,.1558385390064828,12,15
   55802       38341  5,1,NIC,10,11,1997,162.7298438290958,.1558385390064828,12,15
   55802       38352  2,1,NIC,10,3,1999,162.6584470173093,.1820184313718388,12,15
   55802       38363  2,1,NIC,10,8,2001,170.7148944662673,.3559608683885272,12,15
   55802       38363  2,2,NIC,10,2,1999,162.9056023053571,.1928238952499639,12,15
   55802       38363  2,3,NIC,10,11,1996,160.1988196755348,.1101937669159099,12,15
   55802       38374  2,1,NIC,10,9,2000,133.6708078311057,-.3573540063817265,12,15
   55802       38374  2,2,NIC,10,3,1998,163.2566628132321,.2059094914646793,12,15
   55802       38417  2,1,NIC,10,7,2000,138.3345399994231,-.2856061642030001,12,15
   55802       38417  2,2,NIC,10,1,1999,162.8913155828444,.192204091058965,12,15
   55802       38428  2,1,NIC,10,8,2000,133.5578972759774,-.3586333435733673,12,15
   55802       38428  2,2,NIC,10,9,1999,160.5957245351042,.1406882895306906,12,15
   55802       39 27  2,1,NIC,10,8,2001,170.7148944662673,.3559608683885271,12,15
   55802       39 27  2,2,NIC,10,6,2000,153.3868211390102,.011829919787304,12,15
   55802       39 43  2,1,NIC,10,1,2001,144.5498260859358,-.1544007382294364,12,15
   55802       39 43  2,2,NIC,10,6,1999,162.3794933388782,.1617236611062352,12,15
   55802       39 43  2,3,NIC,10,6,1998,163.7555838444527,.2101321254854089,12,15
   55802       39 58  4,1,NIC,10,9,2001,161.6898154338933,.2515278083827486,12,15
   55802       39 58  4,2,NIC,10,9,2000,133.6708078311057,-.3573540063817265,12,15
   55802       40  2  2,1,NIC,10,9,1999,160.5957245351042,.1406882895306906,12,15
   55802       40  2  2,2,NIC,10,11,1996,160.1988196755348,.1101937669159099,12,15
   55802       40  5  1,1,NIC,10,9,1997,161.6838743400796,.1315759389462771,12,15
   55802       40 12 10,1,NIC,10,9,2001,161.6898154338933,.2515278083827486,12,15
   55802       40 12 12,1,NIC,10,7,2001,165.7429964596699,.2799340597479238,12,15
   55802       40 12 12,2,NIC,10,6,1998,163.7555838444527,.2101321254854089,12,15
   55802       40 21  1,1,NIC,10,10,1997,161.8509870576822,.135642074932615,12,15
   55802       40 28  2,1,NIC,10,2,2001,144.2798466150034,-.1667939397842592,12,15
   55802       40 28  2,2,NIC,10,7,1998,163.3633113103512,.2022842504593698,12,15
   55802       41  4  2,1,NIC,10,6,1998,163.7555838444527,.2101321254854089,12,15
   55802       41 10  2,1,NIC,10,5,1999,162.2783389547548,.1596990383029245,12,15
   55802       41 27  5,1,NIC,10,8,1998,162.3984409606985,.1890035742302126,12,15
   55802       41 43  5,1,NIC,10,1,2000,153.7468880412008,.0142411466179777,12,15
   55802       41 43  5,2,NIC,10,3,1998,163.2566628132321,.2059094914646793,12,15
   55802       41 43 11,1,NIC,10,5,2000,153.9201401136943,.0226609314848295,12,15
   55802       41 55  2,1,NIC,10,12,2000,144.1350942172099,-.1201532047839661,12,15
   55802       41 55  2,2,NIC,10,1,1998,162.5327859681113,.1793113609418342,12,15
   55802       41 60  2,1,NIC,10,5,1999,162.2783389547548,.1596990383029245,12,15
   55802       41 60  2,2,NIC,10,2,1997,159.6491522758156,.1195699579146091,12,15
   55802       41 72  2,1,NIC,10,10,1999,160.6597011718117,.1422430808624533,12,15
   55802       41100  2,1,NIC,10,8,2000,133.5578972759774,-.3586333435733673,12,15
   55802       41100  2,2,NIC,10,3,1998,163.2566628132321,.2059094914646793,12,15
   55802       41105  6,1,NIC,10,2,2000,153.9888400798088,.0254739751666456,12,15
   55802       41117  2,1,NIC,10,6,2001,145.8587013894505,-.133712179851817,12,15
   55802       41117  2,2,NIC,10,2,2000,153.9888400798088,.0254739751666457,12,15
   55802       42  7  2,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       42  7  2,2,NIC,10,2,1999,162.9056023053571,.1928238952499639,12,15
   55802       42  7  2,3,NIC,10,5,1997,158.4626655585829,.0845082916974977,12,15
   55802       42 10  6,1,NIC,10,11,1998,163.6545126956514,.2028182772233582,12,15
   55802       42 14  2,1,NIC,10,1,2001,144.5498260859358,-.1544007382294365,12,15
   55802       42 21  6,1,NIC,10,7,2001,165.7429964596699,.2799340597479238,12,15
   55802       42 21  6,2,NIC,10,12,1998,163.2522001252582,.1941997310839258,12,15
   55802       42 24  2,1,NIC,10,9,1999,160.5957245351042,.1406882895306907,12,15
   55802       42 38  6,1,NIC,10,9,2000,133.6708078311057,-.3573540063817264,12,15
   55802       42 38  6,2,NIC,10,11,1998,163.6545126956514,.2028182772233582,12,15
   55802       42 38  6,3,NIC,10,11,1996,160.1988196755348,.1101937669159099,12,15
   55802       42 49  6,1,NIC,10,9,2001,161.6898154338933,.2515278083827486,12,15
   55802       42 52  2,1,NIC,10,8,1999,162.0895284707495,.1575884263074575,12,15
   55802       42 56  2,1,NIC,10,7,1999,162.3695706447077,.1615269172094447,12,15
   55802       42 59  2,1,NIC,10,6,1997,158.8979271263262,.0908936246297455,12,15
   55802       42 66  2,1,NIC,10,5,1999,162.2783389547548,.1596990383029245,12,15
   55802       42 66  2,2,NIC,10,11,1996,160.1988196755348,.1101937669159099,12,15
   55802       42 70  2,1,NIC,10,12,1998,163.2522001252582,.1941997310839258,12,15
   55802       42 73  2,1,NIC,10,10,1999,160.6597011718117,.1422430808624533,12,15
   55802       42 73  2,2,NIC,10,11,1997,162.7298438290958,.1558385390064828,12,15
   55802       42 94  2,1,NIC,10,11,2000,137.3321705049804,-.2743961650378657,12,15
   55802       42 94  2,2,NIC,10,12,1997,161.7355476571687,.1350162651496587,12,15
   55802       42 98  2,1,NIC,10,6,2001,145.8587013894505,-.1337121798518171,12,15
   55802       42101  3,1,NIC,10,3,2001,144.2244249044518,-.1702985051504093,12,15
   55802       42101  3,2,NIC,10,12,1997,161.7355476571687,.1350162651496587,12,15
   55802       42112  4,1,NIC,10,5,1999,162.2783389547548,.1596990383029245,12,15
   55802       42115  6,1,NIC,10,10,2000,132.5997074553435,-.3844461885785651,12,15
   55802       42115  6,2,NIC,10,2,1997,159.6491522758156,.1195699579146091,12,15
   55802       42115 12,1,NIC,10,9,1998,163.7258514374179,.2040457624408971,12,15
   55802       42119  2,1,NIC,10,4,1999,162.5953910063371,.1767444474802719,12,15
