country,dhs_code,birth_year,month,baseline_mean,baseline_sd,n_years_used,baseline_year_start,baseline_year_end
NIC,60,2011,11,82.73307665881254,24.01371798221797,15,1996,2010
NIC,60,2011,12,23.17756306484798,9.324782444543073,15,1996,2010
NIC,60,2012,1,16.29076352418799,6.894947774420659,15,1997,2011
NIC,60,2012,2,13.2210316717471,4.251695278052883,15,1997,2011
NIC,60,2012,3,10.05920043966447,4.196342117233214,15,1997,2011
NIC,60,2012,4,25.14842511204806,8.813491372343943,15,1997,2011
NIC,60,2012,5,159.937570530586,22.5714312925177,15,1997,2011
NIC,60,2012,6,262.0948114098463,56.28229770408132,15,1997,2011
NIC,60,2012,7,148.0026012724501,40.67073737688957,15,1997,2011
NIC,60,2012,8,165.7422164467911,35.16371329460929,15,1997,2011
NIC,60,2012,9,261.5453836272633,40.48429964821568,15,1997,2011
NIC,60,2012,10,265.492289877244,56.78762635411379,15,1997,2011
NIC,60,2012,11,81.44363837071563,23.86121711206398,15,1997,2011
NIC,60,2012,12,23.67611580634763,8.857166261955571,15,1997,2011
NIC,65,1993,1,62.19564232033689,25.43480832693784,13,1980,1992
NIC,65,1993,2,35.63447123644047,15.70719181932385,13,1980,1992
NIC,65,1993,3,23.79370235865262,10.22044083320012,13,1980,1992
NIC,65,1993,4,23.87525623951808,11.49105925185715,13,1980,1992
NIC,65,1993,5,139.3990889315541,49.04444891224708,13,1980,1992
NIC,65,1993,6,281.428029274535,58.77054231691644,13,1980,1992
NIC,65,1993,7,273.2072625568962,30.16672438034588,13,1980,1992
NIC,65,1993,8,236.2159555747694,57.93987202934493,13,1980,1992
NIC,65,1993,9,242.680034430896,43.165171159014,13,1980,1992
NIC,65,1993,10,247.5045953082912,37.78641342778528,13,1980,1992
NIC,65,1993,11,108.4115036427363,31.73603516086437,13,1980,1992
NIC,65,1993,12,70.01271474487278,17.00046950377027,13,1980,1992
NIC,65,1994,1,67.2375922472885,30.87172324004396,14,1980,1993
NIC,65,1994,2,35.20619139284354,15.17582489922433,14,1980,1993
NIC,65,1994,3,26.0353419218746,12.91400388789241,14,1980,1993
NIC,65,1994,4,23.99892710647347,11.04994573158619,14,1980,1993
NIC,65,1994,5,140.621215880616,47.34174429544885,14,1980,1993
NIC,65,1994,6,285.1585964044886,58.16464534995067,14,1980,1993
NIC,65,1994,7,271.1881158157626,29.95173125393465,14,1980,1993
NIC,65,1994,8,238.6438469824458,56.40320010455068,14,1980,1993
NIC,65,1994,9,245.884553721003,43.17026380465477,14,1980,1993
NIC,65,1994,10,246.814454361733,36.39573314021564,14,1980,1993
NIC,65,1994,11,106.3488457853942,31.452577962355,14,1980,1993
NIC,65,1994,12,68.96151849282299,16.80042130461283,14,1980,1993
NIC,65,1995,1,65.61342860297574,30.40651179043355,15,1980,1994
NIC,65,1995,2,34.74651649191218,14.73176066213413,15,1980,1994
NIC,65,1995,3,25.15760843168547,12.90021270636489,15,1980,1994
NIC,65,1995,4,24.63883520571298,10.93261244289692,15,1980,1994
NIC,65,1995,5,141.1068601259709,45.65840429451809,15,1980,1994
NIC,65,1995,6,279.4124954265266,60.30538334604538,15,1980,1994
NIC,65,1995,7,265.7217197136161,35.79454547330905,15,1980,1994
NIC,65,1995,8,231.1431876481094,61.62777073510021,15,1980,1994
NIC,65,1995,9,247.5883780175334,42.12003715534688,15,1980,1994
NIC,65,1995,10,246.9449439122212,35.07544711084998,15,1980,1994
NIC,65,1995,11,109.911385072512,33.30132417185799,15,1980,1994
NIC,65,1995,12,68.30613430303849,16.38707025102511,15,1980,1994
NIC,65,1996,1,61.85120531701342,28.60046724266274,15,1981,1995
NIC,65,1996,2,32.93399804490141,14.0469621546349,15,1981,1995
NIC,65,1996,3,27.28043560526204,14.31108079436178,15,1981,1995
NIC,65,1996,4,27.68652068734013,16.67195264017029,15,1981,1995
NIC,65,1996,5,141.1345075773519,45.65114646195853,15,1981,1995
NIC,65,1996,6,275.6222995671504,56.01418276326216,15,1981,1995
NIC,65,1996,7,266.7693016426731,36.78454973723268,15,1981,1995
NIC,65,1996,8,236.3175840816313,64.36496809577851,15,1981,1995
NIC,65,1996,9,243.9485747776881,40.29912125416044,15,1981,1995
NIC,65,1996,10,251.8952343987311,42.80484203430253,15,1981,1995
NIC,65,1996,11,104.7420255125719,27.68247764513522,15,1981,1995
NIC,65,1996,12,67.82311490345083,16.20629851095172,15,1981,1995
NIC,65,1997,1,67.88616552433446,40.10813798166125,15,1982,1996
NIC,65,1997,2,31.629103349536,13.65107700659376,15,1982,1996
NIC,65,1997,3,26.85117738592086,14.22162747875694,15,1982,1996
NIC,65,1997,4,25.44660834872628,14.34320699074975,15,1982,1996
NIC,65,1997,5,138.7940060426384,40.63823867898675,15,1982,1996
NIC,65,1997,6,268.6929511605643,47.65920793808996,15,1982,1996
NIC,65,1997,7,273.7297673140765,45.39338604802321,15,1982,1996
NIC,65,1997,8,236.9667069098506,64.82529987657169,15,1982,1996
NIC,65,1997,9,247.9136064134711,38.80696587240607,15,1982,1996
NIC,65,1997,10,251.7237654848622,42.69193238268149,15,1982,1996
NIC,65,1997,11,106.2853786575657,30.16490478910583,15,1982,1996
NIC,65,1997,12,65.13041556051594,16.74604987122732,15,1982,1996
NIC,65,1998,1,68.25169804929821,40.49400546220927,15,1983,1997
NIC,65,1998,2,31.52415378960225,13.62597838358032,15,1983,1997
NIC,65,1998,3,27.41455956820869,13.70804858585539,15,1983,1997
NIC,65,1998,4,27.73799549127297,16.34368135593537,15,1983,1997
NIC,65,1998,5,132.3003625256298,36.49833540405068,15,1983,1997
NIC,65,1998,6,272.0121704739147,46.08443758272107,15,1983,1997
NIC,65,1998,7,265.0488312765207,51.41117324359328,15,1983,1997
NIC,65,1998,8,235.0063170850672,66.62188776313829,15,1983,1997
NIC,65,1998,9,249.1365834505663,38.18923203664572,15,1983,1997
NIC,65,1998,10,251.7302808032204,42.69024818833099,15,1983,1997
NIC,65,1998,11,117.6772935874464,44.69165741566794,15,1983,1997
NIC,65,1998,12,64.71326787011459,17.26137499325676,15,1983,1997
NIC,65,1999,1,65.03654919881301,41.71742210617577,15,1984,1998
NIC,65,1999,2,31.19896954523459,12.89804385525192,15,1984,1998
NIC,65,1999,3,25.89551537292898,12.70993683321361,15,1984,1998
NIC,65,1999,4,28.96632624878968,15.54359010472562,15,1984,1998
NIC,65,1999,5,133.4768317825478,35.77181861063908,15,1984,1998
NIC,65,1999,6,279.0101208071999,44.64780632191945,15,1984,1998
NIC,65,1999,7,269.6707926479073,55.49418067121093,15,1984,1998
NIC,65,1999,8,236.2765627880484,66.25333133709685,15,1984,1998
NIC,65,1999,9,250.8145757458983,37.52676530799521,15,1984,1998
NIC,65,1999,10,253.0099619133904,43.84411462110031,15,1984,1998
NIC,65,1999,11,117.9424756382613,44.81433762023023,15,1984,1998
NIC,65,1999,12,67.96679134848465,24.36668636906575,15,1984,1998
NIC,65,2000,1,63.86966826320749,42.19746760622599,15,1985,1999
NIC,65,2000,2,31.87316445603282,14.43377526504457,15,1985,1999
NIC,65,2000,3,25.72857197957727,12.85454957045449,15,1985,1999
NIC,65,2000,4,31.50040623622349,16.70456093195763,15,1985,1999
NIC,65,2000,5,134.5546662298295,36.42429272667365,15,1985,1999
NIC,65,2000,6,283.7937067864488,42.9418726477699,15,1985,1999
NIC,65,2000,7,264.6626175025942,57.73700224997776,15,1985,1999
NIC,65,2000,8,234.3333075912239,64.70022303806721,15,1985,1999
NIC,65,2000,9,249.0204320125884,34.82683293723103,15,1985,1999
NIC,65,2000,10,250.0369075337066,44.17339999247422,15,1985,1999
NIC,65,2000,11,118.1049924268522,44.70894267345965,15,1985,1999
NIC,65,2000,12,70.61100782830839,25.59699403306823,15,1985,1999
NIC,65,2001,1,64.39021016396241,42.05014795165424,15,1986,2000
NIC,65,2001,2,31.3919423250314,14.00487404646952,15,1986,2000
NIC,65,2001,3,25.1180736991316,13.29114718744362,15,1986,2000
NIC,65,2001,4,32.17293706014829,16.59126602696465,15,1986,2000
NIC,65,2001,5,141.667423211381,36.94865852519639,15,1986,2000
NIC,65,2001,6,282.5887763935015,41.967973320106,15,1986,2000
NIC,65,2001,7,259.8016720020899,61.27396463273353,15,1986,2000
NIC,65,2001,8,235.1466853337404,63.92599164823186,15,1986,2000
NIC,65,2001,9,254.4177628549068,30.31422436504094,15,1986,2000
NIC,65,2001,10,248.8746015523592,45.89601616693714,15,1986,2000
NIC,65,2001,11,118.1306907915613,44.6961755561396,15,1986,2000
NIC,65,2001,12,72.85605403367789,24.42860252276229,15,1986,2000
NIC,65,2002,1,68.15386225168822,43.51428006856522,15,1987,2001
NIC,65,2002,2,31.64412095854702,13.85141258461144,15,1987,2001
NIC,65,2002,3,24.4232154830497,13.20318363022123,15,1987,2001
NIC,65,2002,4,32.78758348671274,16.19925784854275,15,1987,2001
NIC,65,2002,5,139.1679729578773,35.94212863148699,15,1987,2001
NIC,65,2002,6,275.2639452116582,43.99641096525953,15,1987,2001
NIC,65,2002,7,257.433147560058,62.74384740359711,15,1987,2001
NIC,65,2002,8,235.1916049854491,63.89979301132476,15,1987,2001
NIC,65,2002,9,253.1759120454787,31.77491102224432,15,1987,2001
NIC,65,2002,10,249.8657790522071,45.50457114431025,15,1987,2001
NIC,65,2002,11,120.3386095260346,44.07137311201104,15,1987,2001
NIC,65,2002,12,75.48210092802672,24.6411662342862,15,1987,2001
NIC,65,2003,1,74.67362383561688,47.77477729349395,15,1988,2002
NIC,65,2003,2,32.57715799914346,13.13754195224308,15,1988,2002
NIC,65,2003,3,23.59330237945689,13.27994050189496,15,1988,2002
NIC,65,2003,4,32.60554581688118,16.33775195995047,15,1988,2002
NIC,65,2003,5,142.097625027669,33.60013424400289,15,1988,2002
NIC,65,2003,6,274.696553012056,43.97092119090081,15,1988,2002
NIC,65,2003,7,251.5999731253657,58.38000325335071,15,1988,2002
NIC,65,2003,8,233.5432644648347,64.57222720082314,15,1988,2002
NIC,65,2003,9,251.6277210733373,32.61842447031387,15,1988,2002
NIC,65,2003,10,250.929984992191,44.63192972441447,15,1988,2002
NIC,65,2003,11,124.8174154759473,41.81301579430854,15,1988,2002
NIC,65,2003,12,75.88792301251829,24.77349776185324,15,1988,2002
NIC,65,2004,1,72.5609463582049,48.66950180622072,15,1989,2003
NIC,65,2004,2,32.92948164423691,13.05741860587325,15,1989,2003
NIC,65,2004,3,24.69752505935915,14.13676526696623,15,1989,2003
NIC,65,2004,4,34.98598335235972,16.38246037009784,15,1989,2003
NIC,65,2004,5,143.2504800387347,33.82589475170921,15,1989,2003
NIC,65,2004,6,279.5930080528933,46.89711874666477,15,1989,2003
NIC,65,2004,7,248.390783309852,58.95215098621848,15,1989,2003
NIC,65,2004,8,222.2575644332474,48.57397436049267,15,1989,2003
NIC,65,2004,9,248.164302983816,29.17050957441433,15,1989,2003
NIC,65,2004,10,248.0621538852765,39.97416894357106,15,1989,2003
NIC,65,2004,11,129.958734020795,40.8967140032516,15,1989,2003
NIC,65,2004,12,77.92150409573266,25.24534301099139,15,1989,2003
NIC,65,2005,1,73.2071152051215,48.39943561026886,15,1990,2004
NIC,65,2005,2,33.79827602935339,13.18243114551888,15,1990,2004
NIC,65,2005,3,25.19785849760558,14.08557783193713,15,1990,2004
NIC,65,2005,4,35.38117908699211,16.18931460297597,15,1990,2004
NIC,65,2005,5,153.0210009617853,34.59177456946144,15,1990,2004
NIC,65,2005,6,276.2294122826137,45.28636244624609,15,1990,2004
NIC,65,2005,7,250.9150187480204,58.87319144579378,15,1990,2004
NIC,65,2005,8,221.9329429930077,48.46193577447103,15,1990,2004
NIC,65,2005,9,248.7980007031885,29.45511303981264,15,1990,2004
NIC,65,2005,10,246.4545264847388,40.77694818365037,15,1990,2004
NIC,65,2005,11,132.3616437947445,42.47676882946199,15,1990,2004
NIC,65,2005,12,75.49540478029448,25.54009744422435,15,1990,2004
NIC,65,2006,1,75.72191003840037,48.83322382718116,15,1991,2005
NIC,65,2006,2,35.55195532895492,11.71361868035925,15,1991,2005
NIC,65,2006,3,26.81763963604029,16.02626960567946,15,1991,2005
NIC,65,2006,4,35.67787156007879,15.97882433985611,15,1991,2005
NIC,65,2006,5,150.9674727719269,34.50994016385248,15,1991,2005
NIC,65,2006,6,278.3316433102249,45.36731156407373,15,1991,2005
NIC,65,2006,7,251.5796543371271,58.76840607744482,15,1991,2005
NIC,65,2006,8,221.0758009057276,48.793538516782,15,1991,2005
NIC,65,2006,9,253.908213370552,25.02581580952889,15,1991,2005
NIC,65,2006,10,251.4413081569649,41.9738598300567,15,1991,2005
NIC,65,2006,11,133.3074119321184,42.32730940445781,15,1991,2005
NIC,65,2006,12,74.00090990879421,24.9574722666452,15,1991,2005
NIC,65,2007,1,83.18295837653955,48.86552789149332,15,1992,2006
NIC,65,2007,2,38.05934481549093,14.88804697181588,15,1992,2006
NIC,65,2007,3,27.30921556919215,15.5619965935778,15,1992,2006
NIC,65,2007,4,36.20970120794168,15.5091864679242,15,1992,2006
NIC,65,2007,5,151.9607886436059,34.32768523571162,15,1992,2006
NIC,65,2007,6,280.9101101988084,45.4672707845323,15,1992,2006
NIC,65,2007,7,254.5563479091667,60.86886710968048,15,1992,2006
NIC,65,2007,8,216.849127121602,48.53745382195223,15,1992,2006
NIC,65,2007,9,250.3602100163611,25.32155328077892,15,1992,2006
NIC,65,2007,10,248.9878271738345,44.96718300142987,15,1992,2006
NIC,65,2007,11,136.3999865409017,42.32612819582848,15,1992,2006
NIC,65,2007,12,77.32392886235854,27.57910981876138,15,1992,2006
NIC,65,2008,1,84.0799848394001,47.82733335539658,15,1993,2007
NIC,65,2008,2,37.93869538929368,14.99459872220555,15,1993,2007
NIC,65,2008,3,29.03058680598593,15.63937862837074,15,1993,2007
NIC,65,2008,4,37.61137076280527,15.61287602336889,15,1993,2007
NIC,65,2008,5,155.3823005973762,31.74241770856559,15,1993,2007
NIC,65,2008,6,285.978015279932,39.12835983306928,15,1993,2007
NIC,65,2008,7,250.628963396768,60.00435512073998,15,1993,2007
NIC,65,2008,8,224.2713443427626,51.53889052960282,15,1993,2007
NIC,65,2008,9,255.2774338995402,24.17182427014728,15,1993,2007
NIC,65,2008,10,250.9588489525521,44.95173392831145,15,1993,2007
NIC,65,2008,11,139.411846336647,40.37254347882335,15,1993,2007
NIC,65,2008,12,77.65739635842441,27.28655926878751,15,1993,2007
NIC,65,2009,1,80.02182222909805,45.94518590294009,15,1994,2008
NIC,65,2009,2,40.96967640168182,17.57075965815923,15,1994,2008
NIC,65,2009,3,27.45843333185859,13.91336267253443,15,1994,2008
NIC,65,2009,4,38.77933978205733,15.3029037754209,15,1994,2008
NIC,65,2009,5,156.6298289499665,32.15490019576948,15,1994,2008
NIC,65,2009,6,284.1045434774291,37.31313329486419,15,1994,2008
NIC,65,2009,7,259.6660413178015,68.66856073871293,15,1994,2008
NIC,65,2009,8,224.7437275602259,52.02020963032184,15,1994,2008
NIC,65,2009,9,253.0823789439461,22.46736423540766,15,1994,2008
NIC,65,2009,10,257.5884729403864,49.9359945878401,15,1994,2008
NIC,65,2009,11,142.3943265242357,37.15764946614244,15,1994,2008
NIC,65,2009,12,78.84434531929803,26.62355325001114,15,1994,2008
NIC,65,2010,1,82.73027065662792,44.78172508670804,15,1995,2009
NIC,65,2010,2,42.58341412357062,17.43617644945333,15,1995,2009
NIC,65,2010,3,28.18687917983796,13.37042395125323,15,1995,2009
NIC,65,2010,4,37.77233333754265,16.14222507381478,15,1995,2009
NIC,65,2010,5,157.0108465045136,32.07791159892236,15,1995,2009
NIC,65,2010,6,296.0514297965968,36.79174110703594,15,1995,2009
NIC,65,2010,7,260.960688666547,67.41662395174586,15,1995,2009
NIC,65,2010,8,227.5022723782562,47.30060131543497,15,1995,2009
NIC,65,2010,9,246.0218297230209,31.22142817463234,15,1995,2009
NIC,65,2010,10,256.2852957206608,50.43509079677975,15,1995,2009
NIC,65,2010,11,141.1444103793624,36.84482392791013,15,1995,2009
NIC,65,2010,12,81.61017716109679,26.58425879477617,15,1995,2009
NIC,65,2011,1,86.80088740393136,44.2426844955627,15,1996,2010
NIC,65,2011,2,45.03085226897868,17.41648171733918,15,1996,2010
NIC,65,2011,3,26.79655589696282,11.87637887271393,15,1996,2010
NIC,65,2011,4,36.62564603973864,13.89412078290635,15,1996,2010
NIC,65,2011,5,157.0431394634226,32.0491615363237,15,1996,2010
NIC,65,2011,6,293.2390020313937,37.21436340393561,15,1996,2010
NIC,65,2011,7,263.1056616943605,69.43732803760685,15,1996,2010
NIC,65,2011,8,224.5145714331646,43.40259176896522,15,1996,2010
NIC,65,2011,9,250.1492708795643,34.01199788900862,15,1996,2010
NIC,65,2011,10,249.7152995696063,44.34183499542404,15,1996,2010
NIC,65,2011,11,147.6543645325556,37.57873615138866,15,1996,2010
NIC,65,2011,12,81.61902606370965,26.58018789481019,15,1996,2010
NIC,65,2012,1,79.4882636942335,37.89304518324954,15,1997,2011
NIC,65,2012,2,48.23195764276218,18.14809483931159,15,1997,2011
NIC,65,2012,3,26.94543089922912,11.888013795949,15,1997,2011
NIC,65,2012,4,37.18399643204158,13.54960778958116,15,1997,2011
NIC,65,2012,5,152.2552504152105,29.00782717723673,15,1997,2011
NIC,65,2012,6,293.1260135924558,37.26477619371694,15,1997,2011
NIC,65,2012,7,257.2774010789636,63.22574598005667,15,1997,2011
NIC,65,2012,8,219.0013197504461,40.42062013962668,15,1997,2011
NIC,65,2012,9,245.3355791835725,37.2083043375027,15,1997,2011
NIC,65,2012,10,254.4151343538436,50.69770304220138,15,1997,2011
NIC,65,2012,11,145.357050434709,37.78941754570406,15,1997,2011
NIC,65,2012,12,84.15955669125569,24.37545268882111,15,1997,2011
NIC,70,1993,1,6.024990335618148,4.19802683734626,13,1980,1992
NIC,70,1993,2,4.643820907700418,3.006194194011063,13,1980,1992
NIC,70,1993,3,12.00252179078544,5.38132357857381,13,1980,1992
NIC,70,1993,4,26.15344612731385,10.30779489609003,13,1980,1992
NIC,70,1993,5,178.2161698114097,74.63122759394062,13,1980,1992
NIC,70,1993,6,258.4361418350932,49.54812713023259,13,1980,1992
NIC,70,1993,7,137.1452893861524,16.6004371804834,13,1980,1992
NIC,70,1993,8,183.6411315003704,55.97489121231364,13,1980,1992
NIC,70,1993,9,302.1737282758679,59.66394714989045,13,1980,1992
NIC,70,1993,10,293.848002335973,46.68080742200839,13,1980,1992
NIC,70,1993,11,63.7501747078075,24.51507028563392,13,1980,1992
NIC,70,1993,12,14.19372761287226,6.293514683665538,13,1980,1992
NIC,70,1994,1,6.420137570111208,4.295783937104996,14,1980,1993
NIC,70,1994,2,4.547055070937332,2.910863241366484,14,1980,1993
NIC,70,1994,3,12.75242039623108,5.882510208860666,14,1980,1993
NIC,70,1994,4,26.19174098809355,9.904445504520552,14,1980,1993
NIC,70,1994,5,180.2344427887176,72.09993336374404,14,1980,1993
NIC,70,1994,6,261.8054065066488,49.24527053517762,14,1980,1993
NIC,70,1994,7,136.4181993984785,16.17954612782174,14,1980,1993
NIC,70,1994,8,185.2759921417901,54.12571219672367,14,1980,1993
NIC,70,1994,9,305.7945247587656,58.90245489144409,14,1980,1993
NIC,70,1994,10,294.1664880530116,44.86529771909883,14,1980,1993
NIC,70,1994,11,62.4422929019699,24.05632018377884,14,1980,1993
NIC,70,1994,12,13.96821835592563,6.105202259778469,14,1980,1993
NIC,70,1995,1,6.313169495595702,4.160200293328327,15,1980,1994
NIC,70,1995,2,4.488988464578187,2.813978957071234,15,1980,1994
NIC,70,1995,3,12.31162787198714,5.920024330462257,15,1980,1994
NIC,70,1995,4,26.89018300599984,9.920098619812929,15,1980,1994
NIC,70,1995,5,180.380905157821,69.47954983873241,15,1980,1994
NIC,70,1995,6,255.2771606559308,53.76937220829214,15,1980,1994
NIC,70,1995,7,133.6407749238657,18.94176880654326,15,1980,1994
NIC,70,1995,8,178.8999834641671,57.70735133191418,15,1980,1994
NIC,70,1995,9,306.9449325547423,56.93443064455885,15,1980,1994
NIC,70,1995,10,295.1286167941917,43.3935721643613,15,1980,1994
NIC,70,1995,11,64.37338506118508,24.35789632153428,15,1980,1994
NIC,70,1995,12,13.76206702966937,5.937051262941114,15,1980,1994
NIC,70,1996,1,5.807549649197962,3.71103047840331,15,1981,1995
NIC,70,1996,2,4.298426032294945,2.817193608788886,15,1981,1995
NIC,70,1996,3,12.83608782776175,6.283265405520501,15,1981,1995
NIC,70,1996,4,30.54442949285546,16.71091385200994,15,1981,1995
NIC,70,1996,5,180.0648354153846,69.57438356590028,15,1981,1995
NIC,70,1996,6,253.3473536935601,52.09000663575446,15,1981,1995
NIC,70,1996,7,134.8750260672381,20.25046428793081,15,1981,1995
NIC,70,1996,8,183.6571726239505,59.9749101501277,15,1981,1995
NIC,70,1996,9,303.0978176268117,54.97867524931029,15,1981,1995
NIC,70,1996,10,300.3165781300151,55.12164654401096,15,1981,1995
NIC,70,1996,11,60.3229471743094,19.8670094945753,15,1981,1995
NIC,70,1996,12,14.09548540956816,5.778686980792823,15,1981,1995
NIC,70,1997,1,6.593506201169822,4.60389334200216,15,1982,1996
NIC,70,1997,2,4.260898749502338,2.832377917957198,15,1982,1996
NIC,70,1997,3,12.00119775616177,5.495081242176741,15,1982,1996
NIC,70,1997,4,28.84878945474374,15.52786669140841,15,1982,1996
NIC,70,1997,5,177.5122965739107,65.38944812187125,15,1982,1996
NIC,70,1997,6,245.305256321908,39.73158112556188,15,1982,1996
NIC,70,1997,7,139.5224096956628,27.06051493480045,15,1982,1996
NIC,70,1997,8,185.1485588453665,61.44421560773372,15,1982,1996
NIC,70,1997,9,306.3154950958634,54.08988045716018,15,1982,1996
NIC,70,1997,10,303.075101960655,56.8004095830043,15,1982,1996
NIC,70,1997,11,62.43184132267429,21.74508022894181,15,1982,1996
NIC,70,1997,12,13.32160714018757,5.892112673840946,15,1982,1996
NIC,70,1998,1,6.164355959459087,3.779681682257066,15,1983,1997
NIC,70,1998,2,4.16410031749554,2.811775298941732,15,1983,1997
NIC,70,1998,3,12.13365384293311,5.361750912484148,15,1983,1997
NIC,70,1998,4,30.98782667586299,18.27555030411425,15,1983,1997
NIC,70,1998,5,165.8955624357476,52.20571665060626,15,1983,1997
NIC,70,1998,6,248.4790814774113,37.94189894903856,15,1983,1997
NIC,70,1998,7,136.6077930340417,30.86004976534373,15,1983,1997
NIC,70,1998,8,186.3826238586358,59.92110954342807,15,1983,1997
NIC,70,1998,9,307.3602818173155,53.80677888083635,15,1983,1997
NIC,70,1998,10,306.4431642085751,54.83609108245869,15,1983,1997
NIC,70,1998,11,69.96679906102106,29.43698842348454,15,1983,1997
NIC,70,1998,12,13.35653895640204,5.854538665449449,15,1983,1997
NIC,70,1999,1,6.025367596718779,3.859982933941686,15,1984,1998
NIC,70,1999,2,3.729654449456328,1.56423098656242,15,1984,1998
NIC,70,1999,3,11.38046729030942,4.854340659937063,15,1984,1998
NIC,70,1999,4,31.98820762962589,17.51922680990698,15,1984,1998
NIC,70,1999,5,168.50034022217,49.9770814177553,15,1984,1998
NIC,70,1999,6,252.3405329060488,38.02798649146534,15,1984,1998
NIC,70,1999,7,139.4345372841495,33.02657197625199,15,1984,1998
NIC,70,1999,8,187.6534874599849,59.71062091317043,15,1984,1998
NIC,70,1999,9,311.0498893676582,52.76185189347682,15,1984,1998
NIC,70,1999,10,308.4566765581552,56.31881528932936,15,1984,1998
NIC,70,1999,11,69.26429897214165,29.00822399365492,15,1984,1998
NIC,70,1999,12,13.39747192559518,5.94908358156286,15,1984,1998
NIC,70,2000,1,5.994529265957236,3.87880438622582,15,1985,1999
NIC,70,2000,2,3.648770482229646,1.354249811272011,15,1985,1999
NIC,70,2000,3,11.04570027237336,5.018290174788683,15,1985,1999
NIC,70,2000,4,34.44231364051957,18.82247455375778,15,1985,1999
NIC,70,2000,5,171.282565396078,50.78292017509374,15,1985,1999
NIC,70,2000,6,256.7134613949556,38.48687846325972,15,1985,1999
NIC,70,2000,7,136.0623140912341,34.40169627204511,15,1985,1999
NIC,70,2000,8,186.7115725571007,59.34417132077186,15,1985,1999
NIC,70,2000,9,308.4995243883441,48.74948233965034,15,1985,1999
NIC,70,2000,10,303.8262499252882,58.9502858090932,15,1985,1999
NIC,70,2000,11,69.13739017251504,29.09071643128693,15,1985,1999
NIC,70,2000,12,14.02856774695771,6.023314056580802,15,1985,1999
NIC,70,2001,1,6.077279469355049,3.846465167267208,15,1986,2000
NIC,70,2001,2,3.672566593834342,1.361377726863722,15,1986,2000
NIC,70,2001,3,10.8759043830752,5.144508811937907,15,1986,2000
NIC,70,2001,4,34.66690037463991,18.84666977548291,15,1986,2000
NIC,70,2001,5,181.211056726355,51.79980726474847,15,1986,2000
NIC,70,2001,6,256.0891556995061,38.21807036337794,15,1986,2000
NIC,70,2001,7,133.2244400566146,36.52262702067615,15,1986,2000
NIC,70,2001,8,187.1288439845924,58.99253256086102,15,1986,2000
NIC,70,2001,9,316.1203484987191,44.27096974610967,15,1986,2000
NIC,70,2001,10,299.4341718542206,63.86583575111255,15,1986,2000
NIC,70,2001,11,68.17884466954291,29.35108914124351,15,1986,2000
NIC,70,2001,12,14.58582981162945,5.672717083807805,15,1986,2000
NIC,70,2002,1,6.578177955050829,4.01701989462319,15,1987,2001
NIC,70,2002,2,3.624875512653212,1.371811689274243,15,1987,2001
NIC,70,2002,3,10.85427296127262,5.144809036489707,15,1987,2001
NIC,70,2002,4,35.50449931286926,18.22751495967287,15,1987,2001
NIC,70,2002,5,176.4443417128526,47.98981786832397,15,1987,2001
NIC,70,2002,6,249.3812987725328,43.02023787524595,15,1987,2001
NIC,70,2002,7,133.1948221611546,36.54815680394545,15,1987,2001
NIC,70,2002,8,186.7089943257313,59.23585425799075,15,1987,2001
NIC,70,2002,9,317.7862488871169,41.60434898692598,15,1987,2001
NIC,70,2002,10,300.1518475259883,63.66576044955563,15,1987,2001
NIC,70,2002,11,69.8411531163956,28.32521203904398,15,1987,2001
NIC,70,2002,12,15.09124741047722,5.507866382865444,15,1987,2001
NIC,70,2003,1,7.228705568524182,4.441800942340001,15,1988,2002
NIC,70,2003,2,3.710820868052421,1.312286292235479,15,1988,2002
NIC,70,2003,3,10.32721446542403,4.99557192123834,15,1988,2002
NIC,70,2003,4,35.49757588614444,18.23297142036649,15,1988,2002
NIC,70,2003,5,180.5433234067656,45.14741716962601,15,1988,2002
NIC,70,2003,6,248.9815204930486,42.96733467962968,15,1988,2002
NIC,70,2003,7,130.3263546587325,35.10091670837283,15,1988,2002
NIC,70,2003,8,185.1856269693867,60.20801432349216,15,1988,2002
NIC,70,2003,9,316.2590360961011,42.61180111364944,15,1988,2002
NIC,70,2003,10,303.5670047318919,60.09710712512221,15,1988,2002
NIC,70,2003,11,72.0485954945631,26.60528428420397,15,1988,2002
NIC,70,2003,12,14.84746973957388,5.25125329320618,15,1988,2002
NIC,70,2004,1,7.1099133980966,4.509509805493967,15,1989,2003
NIC,70,2004,2,3.715708511503313,1.311765356861489,15,1989,2003
NIC,70,2004,3,10.79666372867553,5.476761936298835,15,1989,2003
NIC,70,2004,4,37.95961359593097,18.59603776444878,15,1989,2003
NIC,70,2004,5,182.6685573587653,45.44551190096497,15,1989,2003
NIC,70,2004,6,254.7028004926096,47.76218282918516,15,1989,2003
NIC,70,2004,7,127.615890559096,34.99515153263933,15,1989,2003
NIC,70,2004,8,174.6236495696534,45.40165765935999,15,1989,2003
NIC,70,2004,9,311.7893116054892,37.49877539117935,15,1989,2003
NIC,70,2004,10,301.188164690857,57.34479115773445,15,1989,2003
NIC,70,2004,11,74.62516241045809,26.03216741030057,15,1989,2003
NIC,70,2004,12,15.19509940258426,5.150403874240137,15,1989,2003
NIC,70,2005,1,7.212484341735203,4.466871487398029,15,1990,2004
